GeneID,logFC,logCPM,F,PValue,adj.p,comparision,expression
HORVU.MOREX.r2.1HG0062080,3.523880234762373,2.8140037216565683,29.759439397191638,1.5442447936254937e-4,0.004293606112472451,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0062280,3.0922265963963484,0.9248528319209901,32.354689592629946,1.0695251548659372e-4,0.003370192599110887,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0062330,2.6631342867661347,-0.7439781700682064,17.1314541389519,0.0014166425085177419,0.01892740725922364,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0062420,-1.984908049265845,0.3906435830639324,13.843940935870084,0.0029959562246287667,0.030850286523238384,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0062440,3.389971241586261,4.374861899677011,71.95464252919457,2.2786893482680218e-6,3.879125621206007e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0062530,1.6083240803593661,5.5684144395205895,12.986783525423242,0.003705271602966222,0.035705708566995766,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0062720,-2.161158940169702,3.2911588464080186,64.03710649337663,4.1273963782240324e-6,5.436886179970957e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0062930,-1.7025403726406059,4.173649068119215,17.30001765918872,0.0013666874652366314,0.018390030580723433,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0063020,3.771625956564303,1.3155285317802476,27.471749757722414,2.178383270347831e-4,0.005447314016079338,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0063110,1.021617600738638,3.2665852731675824,20.912666431221112,6.650146945925486e-4,0.011385542775460212,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0063120,1.1253144073345134,4.152643872878997,24.976057307249068,3.249543937561918e-4,0.007059640972791051,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0063390,1.3082167183600049,6.571163638518961,50.71874724543555,1.3138145861960582e-5,0.001038387357863678,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0064080,1.8498518900024343,0.8951277842842267,12.833048458134666,0.003852490296138287,0.036519123507160654,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0064450,1.808266793319342,7.8655927632478395,95.51028108094935,5.190129627936243e-7,1.6907197947436633e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0064820,5.259851458658311,0.8290408562809298,16.991424396983415,0.0014597758891132491,0.01936673504841166,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0065010,1.8352027514559714,4.440870174112335,25.79613759998867,2.840721995889157e-4,0.006472442763034407,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0065020,2.4941020831010263,2.93276705524492,31.42821344366887,1.2161870152670476e-4,0.0036464433072173445,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0065240,4.714435939307701,0.6931255475269661,59.71578650889554,5.865072713524063e-6,6.579741045861215e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0065260,4.038034593966191,1.819134568747516,12.751684277140525,0.003933184597071596,0.03691689144441318,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0065280,5.9225965378264265,2.0677058908954535,48.333553189228304,1.6596993426708824e-5,0.0011984635385126961,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0066150,-1.9589869049684614,3.463780990827488,16.25388855007578,0.0017140878671155124,0.021457581601734766,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0066180,3.447238312348159,3.9151684223419183,134.09727903611736,8.334647745609874e-8,8.036600742226865e-5,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0066190,3.644915721216719,1.5528343164605165,48.48227548408488,1.6352415211028864e-5,0.001190910335580247,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0066210,2.5639718961659246,7.855555159191987,101.04862458245512,3.845182761731099e-7,1.4507068511683782e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0066490,-2.19327148775051,-1.5360113070690309,15.392230493318714,0.0020799723288265556,0.024401698322995456,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0066510,-1.362552394537945,3.3887849159032686,15.865337172596396,0.001868846362921814,0.02276863058868746,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0066530,-3.8727289418674617,-0.49385951238150866,15.528332049390231,0.002016491624096977,0.024004714612583567,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0066610,-1.0701008710308373,4.492488455161826,12.05745774960915,0.00470895142450004,0.042167155660846195,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0066670,-1.0374181036308585,4.615716957465482,20.355003677156784,7.390274624428016e-4,0.012193253171180227,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0067010,2.4985033908616643,0.35753525421859916,18.147168216226724,0.0011448422660662308,0.016378378436672142,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0067180,1.6980168893028271,5.675306736083632,19.965395569960297,7.96489017564109e-4,0.012920702730417505,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0067320,-2.389639310895618,1.860293570557287,41.85682527359907,3.294972483044405e-5,0.0017456836632146907,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0067380,1.7797383968140932,3.0378493935003803,35.444580065040775,7.102748072736972e-5,0.002666960203137032,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0067500,-2.137510717331388,0.03075692804259682,18.60639794832054,0.0010423400004674942,0.015429538262307045,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0067510,-2.991289028565275,-0.6857166393695643,22.754182154851044,4.7548434639227985e-4,0.009150661826199112,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0068450,-1.501226845335903,4.719368740851298,15.700592367104562,0.0019393772947243516,0.023387008037331274,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0068840,2.8265476745686806,3.699479935803902,47.6043464550955,1.7859932147006023e-5,0.001248044718478541,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0068890,-1.9807868017007793,2.964286822355793,53.131415076942694,1.0466645706110718e-5,9.174871323327453e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0068940,1.1198138429287658,5.317170586777543,30.053470750527,1.479560130116131e-4,0.0041955019972528965,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0068990,1.1913424632321983,4.802447059657978,12.337915922450854,0.004375640822310352,0.04001487012997471,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0069640,-2.7050330698631484,-0.41067834464786906,13.420084595113293,0.00332460535266752,0.0331580209480361,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0070000,-2.338247339035419,0.9907554886749522,45.75539862824124,2.160040244121167e-5,0.0013454762306145955,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0070100,-2.5587410389538063,1.1504593628789368,44.09138930081553,2.5771181762901762e-5,0.0015126066232366848,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0070660,4.041610348737442,4.160450132203633,29.679648613557568,1.5623653917914515e-4,0.0043290092108649115,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0070840,3.18133498832716,-0.26185359799567487,16.68885135904722,0.0015583514119047912,0.020188694641346268,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0071810,1.5768471928472376,1.9875764425428553,32.393145522235976,1.0638997074501089e-4,0.003356854234004231,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0073000,3.268383690071857,0.775481638385111,29.01434286023462,1.7235530090943893e-4,0.004652628089275403,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0073030,-1.000790002393085,2.8155829708794387,11.183578766895714,0.005956672978661946,0.04899063760614974,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0073640,1.1294882810742277,7.515080406189125,32.97367488204104,9.830460356876609e-5,0.0032153741840280537,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074040,3.106001605552186,4.252305418758526,59.646981736103115,5.898996365197111e-6,6.579741045861215e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074060,-1.0192272469697639,3.195415655820242,19.03464481758724,9.563269684412009e-4,0.014599884674631785,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0074070,3.644761124685226,-0.9174043869850713,15.659929546743133,0.0019572637365192266,0.023543812191882476,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074140,1.3854204862657171,2.524421041809642,24.393705698677742,3.581952080183659e-4,0.0075554263955764705,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074270,4.193424578925222,2.4925963683151315,51.27847835915107,1.2453409553435722e-5,0.001015731430593818,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074280,1.3329084271162475,3.460471459320824,38.314653068451484,4.9740962289167256e-5,0.002216369014681453,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074290,2.437733984050819,5.4186759619731655,86.16090338339538,8.93918284912983e-7,2.2924249123523795e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074540,2.6150081471610007,6.224388415945507,78.79538879564554,1.4254393903347382e-6,2.8875329364209414e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074550,9.292774081317395,0.036434119950302546,112.7979865018681,1.061214707508549e-6,2.5581641739201084e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074590,1.623037591425786,6.086784092519177,12.674483261314176,0.004011593211774212,0.03743843049284907,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074740,3.0137472125295686,-0.2083414025600365,15.555963816253769,0.002003882874957824,0.023901831065677042,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074860,-3.643741344028984,2.3536141241132706,19.35102111284922,8.981036738005637e-4,0.01396127441850036,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0074900,1.476998733458591,4.748795593758384,13.89749812379407,0.0029572066425027754,0.030634474999644137,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074940,5.304321314131706,-0.5677965326335963,33.32165839049309,9.380303362448957e-5,0.0031319125615716635,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0074990,3.1719530502983373,4.18298837940481,29.850096596583587,1.5239541676261115e-4,0.0042676155457122816,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0075330,-1.7103944781244993,1.7892775864934418,23.575635701637037,4.118650348034844e-4,0.008378412260736535,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0075340,-1.6780672859192731,6.068819084846103,55.60400075786645,8.36432492614249e-6,7.991200682619676e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0075450,2.3026830971991226,0.794917215374661,16.567178165223854,0.0016001793162773535,0.02049623942517635,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0075610,1.9737877232952712,5.248403160886043,30.03085089059409,1.48442222056801e-4,0.0041955019972528965,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0075730,-3.7953721666910543,0.5982088773673583,19.092624132758765,9.453332137764537e-4,0.014465240627238059,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0075760,-1.4264975578172296,6.71113294837189,96.34592745197914,4.955586690572423e-7,1.6850812336690466e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076220,-5.072019826553373,0.687023783328813,35.240206940556874,7.291372018305322e-5,0.0027166277260165083,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076230,-6.886472696904377,0.3658538872702833,40.44946950621082,3.8674506499915884e-5,0.0019346434971443346,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076290,-6.7396960087298305,-1.9718064330518303,28.818779776118333,4.8306556301592096e-4,0.0092418876683030091,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076310,-1.4992038147379465,3.832191495679467,41.094637506434836,3.591661965354565e-5,0.0018505724225577668,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076360,-1.1041775163512548,7.050857275971771,14.36964264354547,0.002639903823817513,0.028422296372016514,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076380,-5.06799520605841,3.3447569608743484,37.0775601224375,5.7843404644907244e-5,0.002395830089983048,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076430,-1.1370949107400972,8.306819287360154,23.375672966294093,4.26382437771011e-4,0.008538047337489533,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076590,-1.039900265179353,7.265308975013631,43.29295299478758,2.8103236431017388e-5,0.0015753839237919013,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076830,4.4879730465114696,-1.7860661914936227,14.488209047125169,0.0025666181472156885,0.02779465276584968,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0076840,-1.258264145767497,2.0305370340443933,12.775982903648597,0.003908879675771514,0.036836377429299495,ABA v.s. Control,Down
HORVU.MOREX.r2.1HG0076940,2.6892775636260726,2.3543425702075935,79.25974077635675,1.382574993503489e-6,2.877343628686089e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.1HG0077300,-1.3691617491755663,1.6924741625647497,16.760584761485028,0.0015342926804089046,0.019970658398454133,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0078890,-1.0765456323815836,3.481635689356019,24.902274175007506,3.289596175339333e-4,0.007112018421769503,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0079050,6.372870964076746,1.6982695228478142,57.75931698671464,6.925780405468721e-6,7.134737711719188e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0079080,2.2109101497028463,0.22325776263200228,12.557877193462772,0.004133536032965945,0.03833898407490461,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0079090,2.2815865026774915,1.9993430156245895,27.691306471438594,2.1057528589451526e-4,0.005343292465024406,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0079590,-3.076334295506488,0.4983619023364326,13.940807826945722,0.002926301388730728,0.030405785033078846,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0079640,-1.8988693159150674,0.2551767162078816,14.48374503813734,0.0025693337020632795,0.027811566332257485,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0080330,3.4324650059821855,2.0214334600821156,11.13792201398422,0.006031920666631013,0.04932343269667815,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0080480,1.7649533030511084,1.7266983328456489,12.96807717698169,0.0037228271045518066,0.03581104157315477,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0081530,-2.0338580657045666,3.6544179320931853,36.98134423069227,5.853592091470678e-5,0.0024079640095049856,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0081590,-1.8931009786310589,0.767628029366189,16.85858901288809,0.0015021236493255397,0.019722327173551994,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0081690,-2.37915116382852,6.942356643792312,93.98425687739949,5.652805206202185e-7,1.7248926873507576e-4,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0082620,1.3638502255215352,3.3794159433463284,35.817810857553894,6.772810500148079e-5,0.0025915138081995174,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0083250,1.7957153722151218,1.9654590908547216,20.456155746409472,7.249128809734799e-4,0.012076537601068905,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0083310,1.1626179673588943,5.91995686830099,34.68278885256429,7.836390170609103e-5,0.0028110717478080807,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0083480,-3.824325927274991,-1.2300840956955248,11.410625427425096,0.00559849083484309,0.04705480897764886,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0083690,-1.542431268846934,-0.2340655660706779,13.884921569270611,0.0029662528437658614,0.030695113490861452,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0083700,-1.0641414152773383,3.0836114171795788,34.68476938144306,7.834371004390133e-5,0.0028110717478080807,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0083800,-3.143380499447288,1.8078223051999618,37.18994254776108,5.704663213947392e-5,0.002379180128640412,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0084420,-1.3001947667919052,3.66159535726664,32.582109763427745,1.0367555643419272e-4,0.0033058240256648806,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0085110,1.5152864414555858,8.715249550788103,64.99015462138954,3.830105844575616e-6,5.219302379315351e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0085120,1.885164304038947,0.8804597926147029,13.632280375814963,0.0031550505347265416,0.03195630722309591,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0085130,1.695957160379144,5.058266335951664,16.472901769392294,0.0016334964514697547,0.020776104198860414,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0085540,1.0145662136159745,6.0640422054009715,29.310351885694168,1.6495444232613612e-4,0.004498180754201174,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0085880,1.0907392952834987,6.974710696118925,15.346587821943496,0.002101784277088021,0.02456881441176041,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0087080,4.208125282741864,-1.4274066336287028,18.35620221853643,0.0010967846527661688,0.015909641308299857,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0087460,1.4424979258412731,6.367643485219073,21.84772167268973,5.595057256456653e-4,0.010187763368792206,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0087590,5.622144705751751,2.0453121425847027,85.58239400142607,9.260783731994538e-7,2.3498995015101089e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0088290,4.857302138988258,2.0933081502219815,50.063429553940225,1.3996539214184626e-5,0.0010883889493455954,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0088300,1.0139146204546226,5.0735881658425015,33.50442688503206,9.153552934964151e-5,0.0031206429076771312,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0088580,1.6585389828486024,7.791633452682791,95.92022442224174,5.073484837647312e-7,1.6850812336690466e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0088620,2.718170238517906,2.0618950621198304,33.21614059070219,9.5142050297756e-5,0.0031536750925989844,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0088750,1.7142979009038612,0.23998881253808918,12.743627842720828,0.003941282310235753,0.036953928965594345,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0088830,1.5431181597749588,6.090604407540386,25.340706300147698,3.059790477251144e-4,0.006802471570143378,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0089250,-2.4793946173560184,5.3152874052866625,167.79204146013208,2.4241626291450246e-8,5.312442212560906e-5,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0089430,-2.0116859050036204,-0.8566215377626409,11.640188357409558,0.005261834815582403,0.04541417474558876,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0089440,-1.918768931822485,1.5096665729340621,20.422457377689447,7.295797100535882e-4,0.012114362386705418,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0089620,-4.077264842031217,-1.087107139327861,20.158854101534537,7.673263753261823e-4,0.012548961739221811,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0090150,2.3854440827430037,3.37747725992678,13.0424824694704,0.0036535727308742586,0.0353706924700622,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0090990,-2.327930878226721,0.6799156572203456,22.592274311898343,4.893446467557496e-4,0.009295620216465012,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0091150,1.6155142859295253,1.6491955168825527,16.790475461833843,0.00152439640886044,0.01990360863663665,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0091260,3.195292841068052,2.606718144600865,45.84278921103292,2.1404149859377563e-5,0.001339735468906059,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0091680,-1.103226271122077,3.5604980965031707,14.95953522148166,0.002297956679512607,0.025932403234510303,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0092090,1.6573966868807277,0.41563433901401253,14.574877524901902,0.0025145578537941987,0.02741561810201852,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0092290,1.4491116458542588,6.233081327676789,55.062227190779126,8.779155164208298e-6,8.195363130297909e-4,ABA v.s. Control,Up
HORVU.MOREX.r2.2HG0092440,-5.832978222172911,0.7385040060985876,36.43857605344197,6.262921791125341e-5,0.002479047499127545,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0092470,-2.0525658088241494,5.88646026056585,29.980096253665668,1.4954000471537e-4,0.004216153630021882,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0092490,-6.229266119500328,0.06430691281569648,25.033733421602868,3.218632530923633e-4,0.007028468839051781,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0092500,-3.0497890934867478,2.1996115156057603,11.744042127925303,0.00511739390925796,0.044502127552876046,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0092580,-2.2893345879243214,8.532893079855436,25.336784181113604,3.0617612435101485e-4,0.006802471570143378,ABA v.s. Control,Down
HORVU.MOREX.r2.2HG0092740,-1.0939757159280534,3.8082860718529066,20.822158537512525,6.764146322565998e-4,0.011513532116206206,ABA v.s. Control,Down
